treatment,metric,max_deviation,max_deviation_day,resistance,peak_response,t_max_days,return_time_days,elasticity,settling_time_days,overshoot,overshoot_pct,auc_burden,steady_state_error,rise_time_days,final_value,initial_value
anti_inflammatory_moisture_msc,mean_fibronectin_wound,0.351308,34.166666666666664,2.8465050610859985,0.465783,5.0,,,30.0,0.351308,75.42310475049541,7.5311266666666645,,,0.114475,0.224775
anti_inflammatory_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1135.4165583333331,0.0,15.0,100.0,0.0
anti_inflammatory_moisture_msc_npwt,mean_infl_wound,0.498183,1.6666666666666667,2.0072945082429547,0.498183,1.6666666666666667,32.5,0.015328707692307693,34.166666666666664,0.49531539999999996,99.42438822681623,4.308254333333334,0.0028676,,0.0028676,0.0
anti_inflammatory_moisture_msc_npwt,mean_collagen_wound,1.48467,0.0,0.6735503512565082,1.48467,21.666666666666668,18.333333333333332,0.080982,19.166666666666668,0.0,0.0,31.940912499999985,,9.999999999999998,1.48467,0.0
anti_inflammatory_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.489589,4.166666666666667,3.3333333333333335,0.3,30.0,0.43648,43.647999999999996,18.942606666666666,0.56352,1.6666666666666667,0.43648,0.0
anti_inflammatory_moisture_msc_npwt,scar_magnitude,1.04284,34.166666666666664,0.9589198726554409,1.04284,34.166666666666664,,,20.0,0.0,0.0,27.68343883333333,1.04284,,1.04284,0.0
anti_inflammatory_moisture_msc_npwt,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,5.0,1.8,6.666666666666667,9.0,100.0,35.833333333333336,0.0,,0.0,0.0
anti_inflammatory_moisture_msc_npwt,mean_mmp_wound,0.643861,2.5,1.5531302563752114,0.643861,2.5,31.666666666666664,0.02033245263157895,34.166666666666664,0.6056157,94.06000674058531,10.358641208333331,0.0382453,,0.0382453,0.0
anti_inflammatory_moisture_msc_npwt,mean_fibronectin_wound,0.372661,34.166666666666664,2.683403951580659,0.482926,5.833333333333333,,,30.0,0.372661,77.16730927719775,7.7373475,,,0.110265,0.224775
anti_inflammatory_moisture_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1145.8332833333332,0.0,16.666666666666668,100.0,0.0
anti_inflammatory_moisture_npwt,mean_infl_wound,0.499989,1.6666666666666667,2.000044000968021,0.499989,1.6666666666666667,32.5,0.015384276923076923,34.166666666666664,0.49639881,99.28194620281646,4.465861629166666,0.00359019,,0.00359019,0.0
anti_inflammatory_moisture_npwt,mean_collagen_wound,1.18426,0.0,0.8444091669059158,1.18426,21.666666666666668,19.166666666666668,0.06178747826086957,20.0,0.0,0.0,24.896756583333346,,10.833333333333334,1.18426,0.0
anti_inflammatory_moisture_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.42474,10.833333333333334,5.0,0.2,29.166666666666668,0.366128,36.6128,21.581723166666666,0.633872,3.333333333333333,0.366128,0.0
anti_inflammatory_moisture_npwt,scar_magnitude,1.078,34.166666666666664,0.9276437847866419,1.078,34.166666666666664,,,20.0,0.0,0.0,28.723207,1.078,,1.078,0.0
anti_inflammatory_moisture_npwt,n_neutrophils,11.0,2.5,0.09090909090909091,11.0,2.5,5.833333333333334,1.8857142857142855,8.333333333333334,11.0,100.0,46.666666666666664,0.0,,0.0,0.0
anti_inflammatory_moisture_npwt,mean_mmp_wound,0.791772,3.3333333333333335,1.2629898506135604,0.791772,3.3333333333333335,30.833333333333332,0.025679091891891895,34.166666666666664,0.7596848,95.94741920653927,9.550929250000001,0.0320872,,0.0320872,0.0
anti_inflammatory_moisture_npwt,mean_fibronectin_wound,0.36355899999999997,34.166666666666664,2.750585186998534,0.475253,5.0,,,30.0,0.36355899999999997,76.49799159605514,7.414847083333332,,,0.111694,0.224775
anti_inflammatory_msc,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1218.7500833333336,0.0,14.166666666666668,100.0,0.0
anti_inflammatory_msc,mean_infl_wound,0.439287,1.6666666666666667,2.2764161015463698,0.439287,1.6666666666666667,32.5,0.013516523076923076,34.166666666666664,0.439134612,99.96531015031177,3.4593434591666674,0.000152388,,0.000152388,0.0
anti_inflammatory_msc,mean_collagen_wound,2.15331,0.0,0.46440131704213516,2.15331,21.666666666666668,18.333333333333332,0.11745327272727273,20.0,0.0,0.0,45.06446198333332,,9.999999999999998,2.15331,0.0
anti_inflammatory_msc,mean_perfusion_wound,1.0,0.0,1.0,0.489588,5.0,3.3333333333333335,0.3,30.0,0.425547,42.554700000000004,19.07674875,0.574453,1.6666666666666667,0.425547,0.0
anti_inflammatory_msc,scar_magnitude,0.841421,34.166666666666664,1.1884657026625198,0.841421,34.166666666666664,,,16.666666666666668,0.0,0.0,23.354196583333334,0.841421,,0.841421,0.0
anti_inflammatory_msc,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.833333333333334,1.7142857142857142,8.333333333333334,10.0,100.0,39.166666666666664,0.0,,0.0,0.0
anti_inflammatory_msc,mean_mmp_wound,0.601849,4.166666666666667,1.661546334711863,0.601849,4.166666666666667,29.999999999999996,0.020061633333333335,34.166666666666664,0.59554708,98.95290679223527,7.529585708333336,0.00630192,,0.00630192,0.0
anti_inflammatory_msc,mean_fibronectin_wound,0.36799899999999997,34.166666666666664,2.717398688583393,0.483349,5.0,,,29.166666666666668,0.36799899999999997,76.13525630548527,7.907636250000001,,,0.11535,0.224775
anti_inflammatory_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,18.333333333333332,18.333333333333332,5.454545454545455,18.333333333333332,100.0,100.0,1065.9722166666668,0.0,14.999999999999998,100.0,0.0
anti_inflammatory_msc_npwt,mean_infl_wound,0.500301,1.6666666666666667,1.998796724371928,0.500301,1.6666666666666667,32.5,0.015393876923076923,34.166666666666664,0.49673875,99.2879786368606,4.224220087500002,0.00356225,,0.00356225,0.0
anti_inflammatory_msc_npwt,mean_collagen_wound,1.46255,0.0,0.6837373081262179,1.46255,21.666666666666668,18.333333333333332,0.07977545454545455,19.166666666666668,0.0,0.0,30.767063833333353,,9.166666666666666,1.46255,0.0
anti_inflammatory_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.489589,5.833333333333333,25.833333333333332,0.03870967741935484,30.833333333333332,0.415055,41.5055,19.134539583333332,0.584945,1.6666666666666667,0.415055,0.0
anti_inflammatory_msc_npwt,scar_magnitude,1.02002,34.166666666666664,0.980372933864042,1.02002,34.166666666666664,,,20.0,0.0,0.0,27.14370475000001,1.02002,,1.02002,0.0
anti_inflammatory_msc_npwt,n_neutrophils,11.0,2.5,0.09090909090909091,11.0,2.5,6.666666666666666,1.6500000000000001,9.166666666666666,11.0,100.0,51.66666666666667,0.0,,0.0,0.0
anti_inflammatory_msc_npwt,mean_mmp_wound,0.682867,3.3333333333333335,1.4644140074128638,0.682867,3.3333333333333335,30.833333333333332,0.02214703783783784,34.166666666666664,0.644244,94.3439937791693,8.208831166666666,0.038623,,0.038623,0.0
anti_inflammatory_msc_npwt,mean_fibronectin_wound,0.36137600000000003,34.166666666666664,2.7672009209244663,0.474159,5.0,,,30.0,0.36137600000000003,76.21409695903697,7.515880000000001,,,0.112783,0.224775
anti_inflammatory_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,25.0,25.0,4.0,25.0,100.0,100.0,1434.027833333333,0.0,21.666666666666668,100.0,0.0
anti_inflammatory_npwt,mean_infl_wound,0.495852,1.6666666666666667,2.0167307987060656,0.495852,1.6666666666666667,32.5,0.015256984615384616,34.166666666666664,0.4913765,99.09741213103909,4.5002393750000005,0.0044755,,0.0044755,0.0
anti_inflammatory_npwt,mean_collagen_wound,1.68569,0.0,0.5932288855008928,1.68569,21.666666666666668,18.333333333333332,0.09194672727272728,20.0,0.0,0.0,35.53012591666666,,9.999999999999998,1.68569,0.0
anti_inflammatory_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.424962,11.666666666666666,5.0,0.2,26.666666666666668,0.366867,36.6867,21.652200250000007,0.633133,3.333333333333333,0.366867,0.0
anti_inflammatory_npwt,scar_magnitude,1.08791,34.166666666666664,0.9191936833010084,1.08791,34.166666666666664,,,22.5,0.0,0.0,27.981575833333338,1.08791,,1.08791,0.0
anti_inflammatory_npwt,n_neutrophils,11.0,3.3333333333333335,0.09090909090909091,11.0,3.3333333333333335,5.0,2.2,8.333333333333334,11.0,100.0,49.99999999999999,0.0,,0.0,0.0
anti_inflammatory_npwt,mean_mmp_wound,0.581084,2.5,1.7209215879287674,0.581084,2.5,31.666666666666664,0.01835002105263158,34.166666666666664,0.5422033,93.3089364016218,7.6371846250000015,0.0388807,,0.0388807,0.0
anti_inflammatory_npwt,mean_fibronectin_wound,0.366566,34.166666666666664,2.7280216932285044,0.484749,5.833333333333333,,,31.666666666666668,0.366566,75.61975372821811,8.121339999999998,,,0.118183,0.224775
baseline,wound_closure_pct,100.0,0.0,0.01,100.0,29.166666666666668,29.166666666666668,3.4285714285714284,29.166666666666668,100.0,100.0,2006.9443833333335,0.0,20.833333333333336,100.0,0.0
baseline,mean_infl_wound,0.771624,2.5,1.2959679844069132,0.771624,2.5,31.666666666666664,0.024367073684210528,34.166666666666664,0.76433164,99.05493349092303,9.477728758333335,0.00729236,,0.00729236,0.0
baseline,mean_collagen_wound,1.22502,0.0,0.8163132030497461,1.22502,21.666666666666668,17.5,0.07000114285714286,19.166666666666668,0.0,0.0,26.530676583333324,,9.166666666666666,1.22502,0.0
baseline,mean_perfusion_wound,1.0,0.0,1.0,0.435013,10.833333333333334,5.0,0.2,25.833333333333332,0.367563,36.756299999999996,21.50378675,0.632437,3.333333333333333,0.367563,0.0
baseline,scar_magnitude,2.29939,34.166666666666664,0.434897951195752,2.29939,34.166666666666664,,,26.666666666666668,0.0,0.0,52.717282000000004,2.29939,,2.29939,0.0
baseline,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,5.833333333333333,1.542857142857143,7.5,9.0,100.0,36.666666666666664,0.0,,0.0,0.0
baseline,mean_mmp_wound,0.988077,3.3333333333333335,1.0120668733307223,0.988077,3.3333333333333335,30.833333333333332,0.03204574054054054,34.166666666666664,0.9542745,96.57896095142384,11.76478879166667,0.0338025,,0.0338025,0.0
baseline,mean_fibronectin_wound,0.37124100000000004,34.166666666666664,2.6936679946449877,0.488974,5.833333333333333,,,33.333333333333336,0.37124100000000004,75.92244168401592,8.819439166666669,,,0.117733,0.224775
combination,wound_closure_pct,100.0,0.0,0.01,100.0,24.166666666666668,24.166666666666668,4.137931034482758,24.166666666666668,100.0,100.0,1277.7778,0.0,20.833333333333336,100.0,0.0
combination,mean_infl_wound,0.500569,1.6666666666666667,1.9977265871438301,0.500569,1.6666666666666667,32.5,0.015402123076923077,34.166666666666664,0.49651480000000003,99.19008168704015,4.166884075,0.0040542,,0.0040542,0.0
combination,mean_collagen_wound,1.68705,0.0,0.5927506594351086,1.68705,21.666666666666668,19.166666666666668,0.08801999999999999,20.0,0.0,0.0,34.160496583333355,,10.000000000000002,1.68705,0.0
combination,mean_perfusion_wound,1.0,0.0,1.0,0.594491,8.333333333333334,3.3333333333333335,0.3,30.0,0.476132,47.6132,16.695587583333335,0.523868,1.6666666666666667,0.476132,0.0
combination,scar_magnitude,1.01011,34.166666666666664,0.9899911890784171,1.01011,34.166666666666664,,,22.5,0.0,0.0,26.402464333333338,1.01011,,1.01011,0.0
combination,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,5.833333333333333,1.542857142857143,7.5,9.0,100.0,35.0,0.0,,0.0,0.0
combination,mean_mmp_wound,0.291616,3.3333333333333335,3.42916712388895,0.291616,3.3333333333333335,30.833333333333332,0.009457816216216216,34.166666666666664,0.29117757699999997,99.84965742620432,2.3403543362499994,0.000438423,,0.000438423,0.0
combination,mean_fibronectin_wound,0.356054,34.166666666666664,2.8085627461003106,0.48066,6.666666666666667,,,31.666666666666668,0.356054,74.07606208130487,8.608592083333333,,,0.124606,0.224775
doxycycline,wound_closure_pct,100.0,0.0,0.01,100.0,23.333333333333332,23.333333333333332,4.285714285714286,23.333333333333332,100.0,100.0,1586.805583333334,0.0,15.833333333333332,100.0,0.0
doxycycline,mean_infl_wound,0.619213,1.6666666666666667,1.6149531744327073,0.619213,1.6666666666666667,32.5,0.019052707692307692,34.166666666666664,0.61765727,99.74875688979398,7.918967095833333,0.00155573,,0.00155573,0.0
doxycycline,mean_collagen_wound,1.15706,0.0,0.8642594161063385,1.15706,21.666666666666668,17.5,0.06611771428571428,19.166666666666668,0.0,0.0,24.87348608333333,,9.166666666666666,1.15706,0.0
doxycycline,mean_perfusion_wound,1.0,0.0,1.0,0.427203,10.833333333333334,4.166666666666667,0.24,26.666666666666668,0.360512,36.0512,21.721100333333332,0.6394880000000001,2.5,0.360512,0.0
doxycycline,scar_magnitude,1.91894,34.166666666666664,0.5211210355717218,1.91894,34.166666666666664,,,22.5,0.0,0.0,47.45785141666667,1.91894,,1.91894,0.0
doxycycline,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.833333333333334,1.7142857142857142,8.333333333333334,10.0,100.0,39.16666666666667,0.0,,0.0,0.0
doxycycline,mean_mmp_wound,0.291474,3.3333333333333335,3.4308377419598317,0.291474,3.3333333333333335,30.833333333333332,0.009453210810810811,34.166666666666664,0.28490151,97.74508532493465,4.206953279166667,0.00657249,,0.00657249,0.0
doxycycline,mean_fibronectin_wound,0.41089349999999997,34.166666666666664,2.4337206599763688,0.496982,4.166666666666667,,,31.666666666666668,0.41089349999999997,82.67774285587808,8.094825625000002,,,0.0860885,0.224775
doxycycline_growth_factor,wound_closure_pct,100.0,0.0,0.01,100.0,31.666666666666668,31.666666666666668,3.1578947368421053,31.666666666666668,100.0,100.0,2118.0554500000007,0.0,25.0,100.0,0.0
doxycycline_growth_factor,mean_infl_wound,0.619317,1.6666666666666667,1.6146819803105679,0.619317,1.6666666666666667,32.5,0.019055907692307694,34.166666666666664,0.5967233,96.3518359741457,9.429764291666672,0.0225937,,0.0225937,0.0
doxycycline_growth_factor,mean_collagen_wound,1.41143,0.0,0.7085013071849118,1.41143,21.666666666666668,18.333333333333332,0.07698709090909091,20.0,0.0,0.0,30.839026333333347,,10.833333333333332,1.41143,0.0
doxycycline_growth_factor,mean_perfusion_wound,1.0,0.0,1.0,0.425948,11.666666666666666,5.0,0.2,26.666666666666668,0.361567,36.1567,21.745094833333333,0.638433,3.333333333333333,0.361567,0.0
doxycycline_growth_factor,scar_magnitude,2.28135,34.166666666666664,0.4383369496131676,2.28135,34.166666666666664,,,29.166666666666668,0.0,0.0,50.12153133333334,2.28135,,2.28135,0.0
doxycycline_growth_factor,n_neutrophils,11.0,3.3333333333333335,0.09090909090909091,11.0,3.3333333333333335,5.833333333333332,1.8857142857142861,9.166666666666666,11.0,100.0,49.16666666666667,0.0,,0.0,0.0
doxycycline_growth_factor,mean_mmp_wound,0.323227,3.3333333333333335,3.0938009510344124,0.323227,3.3333333333333335,30.833333333333332,0.010483037837837838,34.166666666666664,0.31929533,98.78361956148466,3.717033279166666,0.00393167,,0.00393167,0.0
doxycycline_growth_factor,mean_fibronectin_wound,0.37135699999999994,34.166666666666664,2.6928265792754686,0.532627,5.833333333333333,,,34.166666666666664,0.37135699999999994,69.72177527613131,10.177357916666669,,,0.16127,0.224775
doxycycline_growth_factor_hbo,wound_closure_pct,100.0,0.0,0.01,100.0,20.833333333333332,20.833333333333332,4.800000000000001,20.833333333333332,100.0,100.0,1510.4165750000002,0.0,15.0,100.0,0.0
doxycycline_growth_factor_hbo,mean_infl_wound,0.62717,2.5,1.594464020919368,0.62717,2.5,31.666666666666664,0.019805368421052634,34.166666666666664,0.62607211,99.82494538960728,7.497021670833334,0.00109789,,0.00109789,0.0
doxycycline_growth_factor_hbo,mean_collagen_wound,2.87914,0.0,0.34732593760636854,2.87914,21.666666666666668,18.333333333333332,0.15704400000000002,19.166666666666668,0.0,0.0,61.816541333333376,,9.999999999999998,2.87914,0.0
doxycycline_growth_factor_hbo,mean_perfusion_wound,1.0,0.0,1.0,0.594448,7.5,3.3333333333333335,0.3,27.5,0.490764,49.0764,16.61860925,0.509236,1.6666666666666667,0.490764,0.0
doxycycline_growth_factor_hbo,scar_magnitude,1.81672,34.166666666666664,0.5504425558148752,1.81672,34.166666666666664,,,20.833333333333332,0.0,0.0,45.78381,1.81672,,1.81672,0.0
doxycycline_growth_factor_hbo,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,5.0,2.0,8.333333333333334,10.0,100.0,47.5,0.0,,0.0,0.0
doxycycline_growth_factor_hbo,mean_mmp_wound,0.261278,3.3333333333333335,3.827340993118441,0.261278,3.3333333333333335,30.833333333333332,0.008473881081081082,34.166666666666664,0.2308725,88.36277834337373,4.686022708333333,0.0304055,,0.0304055,0.0
doxycycline_growth_factor_hbo,mean_fibronectin_wound,0.415718,34.166666666666664,2.4054767895544575,0.536539,5.833333333333333,,,31.666666666666668,0.415718,77.48141328030208,9.221349166666668,,,0.120821,0.224775
doxycycline_growth_factor_hbo_moisture,wound_closure_pct,100.0,0.0,0.01,100.0,20.833333333333332,20.833333333333332,4.800000000000001,20.833333333333332,100.0,100.0,1250.0002,0.0,16.666666666666664,100.0,0.0
doxycycline_growth_factor_hbo_moisture,mean_infl_wound,0.721807,2.5,1.3854118898819214,0.721807,2.5,31.666666666666664,0.022793905263157895,34.166666666666664,0.7079234999999999,98.07656340268242,9.435239041666662,0.0138835,,0.0138835,0.0
doxycycline_growth_factor_hbo_moisture,mean_collagen_wound,2.38032,0.0,0.42011158163608253,2.38032,21.666666666666668,18.333333333333332,0.12983563636363638,19.166666666666668,0.0,0.0,50.562821666666686,,9.999999999999998,2.38032,0.0
doxycycline_growth_factor_hbo_moisture,mean_perfusion_wound,1.0,0.0,1.0,0.594376,8.333333333333334,3.3333333333333335,0.3,30.0,0.479716,47.971599999999995,16.685535083333335,0.520284,1.6666666666666667,0.479716,0.0
doxycycline_growth_factor_hbo_moisture,scar_magnitude,2.28211,34.166666666666664,0.4381909723895869,2.28211,34.166666666666664,,,22.5,0.0,0.0,56.25421399999999,2.28211,,2.28211,0.0
doxycycline_growth_factor_hbo_moisture,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,5.0,2.0,8.333333333333334,10.0,100.0,45.83333333333334,0.0,,0.0,0.0
doxycycline_growth_factor_hbo_moisture,mean_mmp_wound,0.348492,3.3333333333333335,2.8695063301309642,0.348492,3.3333333333333335,30.833333333333332,0.011302443243243244,34.166666666666664,0.34452645000000004,98.86208291725492,3.7923649291666677,0.00396555,,0.00396555,0.0
doxycycline_growth_factor_hbo_moisture,mean_fibronectin_wound,0.363858,34.166666666666664,2.7483248959759026,0.485674,5.0,,,30.833333333333332,0.363858,74.91815497638335,8.514529583333335,,,0.121816,0.224775
doxycycline_growth_factor_hbo_moisture_msc,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1128.4721666666667,0.0,16.666666666666668,100.0,0.0
doxycycline_growth_factor_hbo_moisture_msc,mean_infl_wound,0.712984,1.6666666666666667,1.4025560180873624,0.712984,1.6666666666666667,32.5,0.021937969230769228,34.166666666666664,0.7030726199999999,98.60987343334492,7.831794991666666,0.00991138,,0.00991138,0.0
doxycycline_growth_factor_hbo_moisture_msc,mean_collagen_wound,1.57926,0.0,0.6332079581576181,1.57926,20.0,17.5,0.09024342857142857,18.333333333333332,0.0,0.0,34.43341633333334,,10.0,1.57926,0.0
doxycycline_growth_factor_hbo_moisture_msc,mean_perfusion_wound,1.0,0.0,1.0,0.59449,8.333333333333334,3.3333333333333335,0.3,30.833333333333332,0.502112,50.2112,16.29786341666667,0.497888,1.6666666666666667,0.502112,0.0
doxycycline_growth_factor_hbo_moisture_msc,scar_magnitude,1.89601,34.166666666666664,0.5274233785686785,1.89601,34.166666666666664,,,21.666666666666668,0.0,0.0,47.705832916666665,1.89601,,1.89601,0.0
doxycycline_growth_factor_hbo_moisture_msc,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,7.499999999999999,1.2000000000000002,9.166666666666666,9.0,100.0,40.00000000000001,0.0,,0.0,0.0
doxycycline_growth_factor_hbo_moisture_msc,mean_mmp_wound,0.307784,2.5,3.249031788527019,0.307784,2.5,31.666666666666664,0.009719494736842107,34.166666666666664,0.30628001,99.51134886803732,2.731255495833332,0.00150399,,0.00150399,0.0
doxycycline_growth_factor_hbo_moisture_msc,mean_fibronectin_wound,0.35765800000000003,34.166666666666664,2.7959670970592017,0.479125,5.0,,,30.0,0.35765800000000003,74.64816070962694,8.47938916666667,,,0.121467,0.224775
doxycycline_growth_factor_hbo_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,20.0,20.0,5.0,20.0,100.0,100.0,1163.19425,0.0,17.5,100.0,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_infl_wound,0.704923,1.6666666666666667,1.418594655019059,0.704923,1.6666666666666667,32.5,0.02168993846153846,34.166666666666664,0.69840717,99.07566783889872,7.876869537499998,0.00651583,,0.00651583,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_collagen_wound,1.51973,0.0,0.6580116204852178,1.51973,20.833333333333332,17.5,0.08684171428571429,19.166666666666668,0.0,0.0,33.51825683333332,,10.0,1.51973,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.594467,8.333333333333334,3.3333333333333335,0.3,19.166666666666668,0.51514,51.514,16.470380916666663,0.48485999999999996,1.6666666666666667,0.51514,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,scar_magnitude,1.8909,34.166666666666664,0.5288486963879634,1.8909,34.166666666666664,,,21.666666666666668,0.0,0.0,47.451801499999995,1.8909,,1.8909,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,n_neutrophils,14.0,3.3333333333333335,0.07142857142857142,14.0,3.3333333333333335,4.166666666666666,3.3600000000000003,7.5,14.0,100.0,58.33333333333334,0.0,,0.0,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_mmp_wound,0.283719,1.6666666666666667,3.5246141428667097,0.283719,1.6666666666666667,32.5,0.008729815384615385,34.166666666666664,0.2705071,95.34331504058594,3.623289125,0.0132119,,0.0132119,0.0
doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_fibronectin_wound,0.361232,34.166666666666664,2.768304026221376,0.482527,5.0,,,30.0,0.361232,74.86254655179918,8.415165000000004,,,0.121295,0.224775
doxycycline_growth_factor_hbo_moisture_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1142.3612000000003,0.0,15.833333333333334,100.0,0.0
doxycycline_growth_factor_hbo_moisture_npwt,mean_infl_wound,0.693629,1.6666666666666667,1.44169289346322,0.693629,1.6666666666666667,32.5,0.021342430769230772,34.166666666666664,0.68506197,98.76489737309137,7.900066929166667,0.00856703,,0.00856703,0.0
doxycycline_growth_factor_hbo_moisture_npwt,mean_collagen_wound,2.03344,0.0,0.49177748052561177,2.03344,21.666666666666668,17.5,0.11619657142857144,19.166666666666668,0.0,0.0,44.18963199999998,,9.166666666666666,2.03344,0.0
doxycycline_growth_factor_hbo_moisture_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.59449,7.5,3.3333333333333335,0.3,30.0,0.498067,49.8067,16.439058833333334,0.501933,1.6666666666666667,0.498067,0.0
doxycycline_growth_factor_hbo_moisture_npwt,scar_magnitude,1.91385,34.166666666666664,0.5225069885309716,1.91385,34.166666666666664,,,20.833333333333332,0.0,0.0,48.58009691666666,1.91385,,1.91385,0.0
doxycycline_growth_factor_hbo_moisture_npwt,n_neutrophils,11.0,3.3333333333333335,0.09090909090909091,11.0,3.3333333333333335,4.166666666666666,2.6400000000000006,7.5,11.0,100.0,38.33333333333333,0.0,,0.0,0.0
doxycycline_growth_factor_hbo_moisture_npwt,mean_mmp_wound,0.271535,2.5,3.6827664941904357,0.271535,2.5,10.833333333333334,0.02506476923076923,33.333333333333336,0.18653280000000003,68.69567459075257,3.305137916666667,0.0850022,,0.0850022,0.0
doxycycline_growth_factor_hbo_moisture_npwt,mean_fibronectin_wound,0.446018,34.166666666666664,2.2420619795613628,0.567566,5.833333333333333,,,30.0,0.446018,78.58434085198903,9.311331249999999,,,0.121548,0.224775
doxycycline_growth_factor_hbo_msc,wound_closure_pct,100.0,0.0,0.01,100.0,20.833333333333332,20.833333333333332,4.800000000000001,20.833333333333332,100.0,100.0,1482.6389416666666,0.0,14.166666666666664,100.0,0.0
doxycycline_growth_factor_hbo_msc,mean_infl_wound,0.622962,1.6666666666666667,1.6052343481624882,0.622962,1.6666666666666667,32.5,0.01916806153846154,34.166666666666664,0.622275859,99.88985828991174,7.276169081249998,0.000686141,,0.000686141,0.0
doxycycline_growth_factor_hbo_msc,mean_collagen_wound,3.62987,0.0,0.2754919597671542,3.62987,21.666666666666668,18.333333333333332,0.1979929090909091,19.166666666666668,0.0,0.0,78.59628158333334,,9.999999999999998,3.62987,0.0
doxycycline_growth_factor_hbo_msc,mean_perfusion_wound,1.0,0.0,1.0,0.594402,7.5,3.3333333333333335,0.3,28.333333333333332,0.495021,49.5021,16.55316966666667,0.5049790000000001,1.6666666666666667,0.495021,0.0
doxycycline_growth_factor_hbo_msc,scar_magnitude,1.76262,34.166666666666664,0.5673372593071677,1.76262,34.166666666666664,,,20.0,0.0,0.0,45.00241291666668,1.76262,,1.76262,0.0
doxycycline_growth_factor_hbo_msc,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.833333333333334,1.7142857142857142,8.333333333333334,10.0,100.0,53.333333333333336,0.0,,0.0,0.0
doxycycline_growth_factor_hbo_msc,mean_mmp_wound,0.209052,2.5,4.78349884239328,0.209052,2.5,31.666666666666664,0.006601642105263158,34.166666666666664,0.20752123,99.26775634770297,3.0937960791666677,0.00153077,,0.00153077,0.0
doxycycline_growth_factor_hbo_msc,mean_fibronectin_wound,0.394666,34.166666666666664,2.5337880638311887,0.516359,3.3333333333333335,,,30.833333333333332,0.394666,76.4324820522156,9.148128333333332,,,0.121693,0.224775
doxycycline_growth_factor_hbo_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,19.166666666666668,19.166666666666668,5.217391304347826,19.166666666666668,100.0,100.0,1121.5278833333334,0.0,15.833333333333334,100.0,0.0
doxycycline_growth_factor_hbo_msc_npwt,mean_infl_wound,0.694387,1.6666666666666667,1.4401191266541569,0.694387,1.6666666666666667,32.5,0.021365753846153846,34.166666666666664,0.68887473,99.2061674541718,7.513444337499999,0.00551227,,0.00551227,0.0
doxycycline_growth_factor_hbo_msc_npwt,mean_collagen_wound,2.06361,0.0,0.48458768856518425,2.06361,21.666666666666668,18.333333333333332,0.11256054545454547,19.166666666666668,0.0,0.0,44.54418400000001,,10.833333333333332,2.06361,0.0
doxycycline_growth_factor_hbo_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.594487,7.5,3.3333333333333335,0.3,30.0,0.492959,49.295899999999996,16.481521333333333,0.5070410000000001,1.6666666666666667,0.492959,0.0
doxycycline_growth_factor_hbo_msc_npwt,scar_magnitude,1.81112,34.166666666666664,0.5521445293520032,1.81112,34.166666666666664,,,20.0,0.0,0.0,46.34781608333333,1.81112,,1.81112,0.0
